Session_ID,Timestamp,Weekday,Hour,Product_View,Added_to_Cart,Checkout,Purchase
SESS101957,2025-04-04 19:57:00,Friday,19,1,1,1,1
SESS101958,2025-02-03 00:17:00,Monday,0,1,0,0,0
SESS101959,2025-04-01 01:29:00,Tuesday,1,1,0,0,0
SESS101960,2025-05-13 04:59:00,Tuesday,4,1,1,0,0
SESS101961,2025-03-14 04:06:00,Friday,4,1,0,0,0
SESS101962,2025-03-21 21:50:00,Friday,21,1,0,0,0
SESS101963,2025-04-22 06:27:00,Tuesday,6,1,1,1,1
SESS101964,2025-04-10 05:12:00,Thursday,5,1,0,0,0
SESS101965,2025-06-11 18:28:00,Wednesday,18,1,1,1,1
SESS101966,2025-03-18 03:25:00,Tuesday,3,1,1,1,0
SESS101967,2025-04-02 23:04:00,Wednesday,23,1,0,0,0
SESS101968,2025-02-08 02:07:00,Saturday,2,1,0,0,0
SESS101969,2025-03-26 22:29:00,Wednesday,22,1,1,1,1
SESS101970,2025-03-14 22:33:00,Friday,22,1,0,0,0
SESS101971,2025-06-05 18:36:00,Thursday,18,1,1,0,0
SESS101972,2025-03-24 02:12:00,Monday,2,1,0,0,0
SESS101973,2025-05-08 17:17:00,Thursday,17,1,1,1,1
SESS101974,2025-04-09 23:36:00,Wednesday,23,1,1,0,0
SESS101975,2025-05-28 16:58:00,Wednesday,16,1,1,0,0
SESS101976,2025-01-10 17:21:00,Friday,17,1,1,1,0
SESS101977,2025-03-20 00:20:00,Thursday,0,1,0,0,0
SESS101978,2025-05-24 02:31:00,Saturday,2,1,1,0,0
SESS101979,2025-04-28 07:54:00,Monday,7,1,0,0,0
SESS101980,2025-04-06 19:01:00,Sunday,19,1,0,0,0
SESS101981,2025-02-05 19:20:00,Wednesday,19,1,0,0,0
SESS101982,2025-02-27 21:05:00,Thursday,21,1,0,0,0
SESS101983,2025-04-05 16:59:00,Saturday,16,1,1,0,0
SESS101984,2025-01-12 19:03:00,Sunday,19,1,1,1,1
SESS101985,2025-04-09 00:44:00,Wednesday,0,1,1,1,1
SESS101986,2025-02-08 05:40:00,Saturday,5,1,1,1,1
SESS101987,2025-06-20 07:17:00,Friday,7,1,0,0,0
SESS101988,2025-02-27 18:16:00,Thursday,18,1,0,0,0
SESS101989,2025-04-01 23:42:00,Tuesday,23,1,0,0,0
SESS101990,2025-06-27 18:04:00,Friday,18,1,1,1,1
SESS101991,2025-04-09 22:31:00,Wednesday,22,1,1,1,1
SESS101992,2025-03-23 01:45:00,Sunday,1,1,1,1,0
SESS101993,2025-02-27 03:24:00,Thursday,3,0,0,0,0
SESS101994,2025-06-08 22:49:00,Sunday,22,1,1,1,1
SESS101995,2025-05-28 19:09:00,Wednesday,19,1,1,1,1
SESS101996,2025-04-28 21:17:00,Monday,21,1,0,0,0
SESS101997,2025-04-27 03:16:00,Sunday,3,1,0,0,0
SESS101998,2025-04-02 05:13:00,Wednesday,5,1,0,0,0
SESS101999,2025-05-12 02:03:00,Monday,2,1,0,0,0
SESS102000,2025-01-14 04:46:00,Tuesday,4,0,0,0,0
SESS102001,2025-02-20 01:12:00,Thursday,1,1,0,0,0
SESS102002,2025-05-17 07:33:00,Saturday,7,1,0,0,0
SESS102003,2025-06-15 23:07:00,Sunday,23,1,1,1,1
SESS102004,2025-01-17 19:17:00,Friday,19,1,0,0,0
SESS102005,2025-04-15 04:25:00,Tuesday,4,1,0,0,0
SESS102006,2025-06-28 00:31:00,Saturday,0,1,0,0,0
SESS102007,2025-03-31 01:45:00,Monday,1,1,0,0,0
SESS102008,2025-01-25 21:32:00,Saturday,21,1,0,0,0
SESS102009,2025-03-20 23:10:00,Thursday,23,1,1,1,0
SESS102010,2025-02-06 16:42:00,Thursday,16,1,1,1,1
SESS102011,2025-01-20 21:43:00,Monday,21,1,1,1,1
SESS102012,2025-01-02 07:55:00,Thursday,7,1,1,0,0
SESS102013,2025-05-27 01:53:00,Tuesday,1,1,0,0,0
SESS102014,2025-02-07 19:06:00,Friday,19,1,0,0,0
SESS102015,2025-04-27 07:47:00,Sunday,7,1,0,0,0
SESS102016,2025-06-20 07:16:00,Friday,7,1,1,1,1
SESS102017,2025-05-14 07:07:00,Wednesday,7,1,0,0,0
SESS102018,2025-06-13 16:09:00,Friday,16,0,0,0,0
SESS102019,2025-02-26 20:22:00,Wednesday,20,1,1,0,0
SESS102020,2025-04-22 03:13:00,Tuesday,3,1,1,0,0
SESS102021,2025-06-13 19:17:00,Friday,19,1,0,0,0
SESS102022,2025-04-26 21:16:00,Saturday,21,1,1,1,1
SESS102023,2025-03-13 01:12:00,Thursday,1,1,0,0,0
SESS102024,2025-03-29 19:27:00,Saturday,19,1,0,0,0
SESS102025,2025-03-31 01:07:00,Monday,1,0,0,0,0
SESS102026,2025-05-08 20:29:00,Thursday,20,1,0,0,0
SESS102027,2025-03-16 21:19:00,Sunday,21,1,1,1,1
SESS102028,2025-02-26 01:52:00,Wednesday,1,1,1,1,1
SESS102029,2025-06-19 16:03:00,Thursday,16,1,1,1,0
SESS102030,2025-06-20 20:05:00,Friday,20,1,1,1,1
SESS102031,2025-01-22 01:14:00,Wednesday,1,1,0,0,0
SESS102032,2025-03-06 04:27:00,Thursday,4,1,0,0,0
SESS102033,2025-03-09 01:38:00,Sunday,1,1,0,0,0
SESS102034,2025-06-24 02:51:00,Tuesday,2,1,0,0,0
SESS102035,2025-02-22 00:08:00,Saturday,0,1,1,1,1
SESS102036,2025-06-11 06:34:00,Wednesday,6,1,0,0,0
SESS102037,2025-04-22 19:08:00,Tuesday,19,1,0,0,0
SESS102038,2025-05-10 03:29:00,Saturday,3,1,0,0,0
SESS102039,2025-04-17 06:01:00,Thursday,6,0,0,0,0
SESS102040,2025-01-08 05:05:00,Wednesday,5,1,0,0,0
SESS102041,2025-03-19 23:37:00,Wednesday,23,1,1,1,1
SESS102042,2025-03-17 17:48:00,Monday,17,0,0,0,0
SESS102043,2025-02-03 04:42:00,Monday,4,1,0,0,0
SESS102044,2025-05-14 06:53:00,Wednesday,6,1,1,0,0
SESS102045,2025-06-16 19:21:00,Monday,19,1,0,0,0
SESS102046,2025-05-26 07:44:00,Monday,7,1,1,0,0
SESS102047,2025-06-22 17:44:00,Sunday,17,1,1,0,0
SESS102048,2025-05-07 20:14:00,Wednesday,20,1,0,0,0
SESS102049,2025-02-10 01:40:00,Monday,1,1,0,0,0
SESS102050,2025-01-03 07:39:00,Friday,7,1,1,1,1
SESS102051,2025-01-31 19:15:00,Friday,19,1,0,0,0
SESS102052,2025-05-11 06:25:00,Sunday,6,1,1,1,0
SESS102053,2025-03-03 00:52:00,Monday,0,1,0,0,0
SESS102054,2025-06-18 19:27:00,Wednesday,19,1,1,1,1
SESS102055,2025-03-03 21:32:00,Monday,21,1,0,0,0
SESS102056,2025-05-03 07:18:00,Saturday,7,1,1,1,1
SESS102057,2025-03-13 04:24:00,Thursday,4,1,1,1,1
SESS102058,2025-01-09 01:29:00,Thursday,1,1,0,0,0
SESS102059,2025-05-30 01:02:00,Friday,1,1,0,0,0
SESS102060,2025-06-09 06:02:00,Monday,6,0,0,0,0
SESS102061,2025-04-01 20:29:00,Tuesday,20,1,0,0,0
SESS102062,2025-01-03 21:22:00,Friday,21,1,0,0,0
SESS102063,2025-02-24 03:57:00,Monday,3,1,0,0,0
SESS102064,2025-01-17 21:41:00,Friday,21,1,0,0,0
SESS102065,2025-05-26 02:29:00,Monday,2,1,0,0,0
SESS102066,2025-03-14 01:59:00,Friday,1,1,0,0,0
SESS102067,2025-06-16 07:24:00,Monday,7,0,0,0,0
SESS102068,2025-06-05 21:36:00,Thursday,21,1,0,0,0
SESS102069,2025-06-19 00:08:00,Thursday,0,1,0,0,0
SESS102070,2025-05-30 03:37:00,Friday,3,1,0,0,0
SESS102071,2025-01-12 16:54:00,Sunday,16,1,1,0,0
SESS102072,2025-05-09 07:20:00,Friday,7,1,0,0,0
SESS102073,2025-03-02 19:57:00,Sunday,19,1,0,0,0
SESS102074,2025-04-10 05:59:00,Thursday,5,1,0,0,0
SESS102075,2025-01-30 17:54:00,Thursday,17,1,0,0,0
SESS102076,2025-04-06 16:59:00,Sunday,16,1,1,1,1
SESS102077,2025-06-13 22:12:00,Friday,22,1,1,1,1
SESS102078,2025-02-12 05:52:00,Wednesday,5,1,0,0,0
SESS102079,2025-01-23 16:40:00,Thursday,16,0,0,0,0
SESS102080,2025-01-25 22:02:00,Saturday,22,1,0,0,0
SESS102081,2025-04-04 05:36:00,Friday,5,1,1,1,1
SESS102082,2025-06-15 07:12:00,Sunday,7,1,0,0,0
SESS102083,2025-05-03 03:22:00,Saturday,3,1,0,0,0
SESS102084,2025-02-05 18:28:00,Wednesday,18,1,1,1,1
SESS102085,2025-05-14 01:06:00,Wednesday,1,1,1,1,1
SESS102086,2025-02-28 01:59:00,Friday,1,1,0,0,0
SESS102087,2025-04-02 18:55:00,Wednesday,18,1,0,0,0
SESS102088,2025-01-20 23:54:00,Monday,23,1,0,0,0
SESS102089,2025-03-22 04:39:00,Saturday,4,1,0,0,0
SESS102090,2025-01-30 07:59:00,Thursday,7,0,0,0,0
SESS102091,2025-03-09 16:02:00,Sunday,16,1,1,1,1
SESS102092,2025-02-05 22:35:00,Wednesday,22,1,1,0,0
SESS102093,2025-01-16 23:31:00,Thursday,23,1,0,0,0
SESS102094,2025-06-06 17:22:00,Friday,17,0,0,0,0
SESS102095,2025-04-17 18:56:00,Thursday,18,1,0,0,0
SESS102096,2025-03-11 17:06:00,Tuesday,17,1,0,0,0
SESS102097,2025-06-17 03:27:00,Tuesday,3,1,0,0,0
SESS102098,2025-02-28 16:59:00,Friday,16,1,0,0,0
SESS102099,2025-02-21 04:43:00,Friday,4,1,1,1,1
SESS102100,2025-04-07 20:27:00,Monday,20,1,0,0,0
SESS102101,2025-01-31 06:07:00,Friday,6,1,0,0,0
SESS102102,2025-04-06 03:12:00,Sunday,3,1,0,0,0
SESS102103,2025-03-02 23:05:00,Sunday,23,1,1,0,0
SESS102104,2025-05-18 17:51:00,Sunday,17,1,0,0,0
SESS102105,2025-01-15 18:03:00,Wednesday,18,1,1,1,1
SESS102106,2025-06-17 23:18:00,Tuesday,23,1,0,0,0
SESS102107,2025-06-18 19:42:00,Wednesday,19,1,1,1,1
SESS102108,2025-04-02 23:28:00,Wednesday,23,1,0,0,0
SESS102109,2025-05-23 01:55:00,Friday,1,1,0,0,0
SESS102110,2025-03-11 02:44:00,Tuesday,2,1,1,1,1
SESS102111,2025-06-10 07:17:00,Tuesday,7,1,0,0,0
SESS102112,2025-05-14 23:19:00,Wednesday,23,1,1,1,0
SESS102113,2025-02-06 17:15:00,Thursday,17,1,0,0,0
SESS102114,2025-04-27 19:01:00,Sunday,19,1,1,1,1
SESS102115,2025-01-22 17:17:00,Wednesday,17,1,0,0,0
SESS102116,2025-01-06 04:24:00,Monday,4,1,1,1,1
SESS102117,2025-05-17 17:42:00,Saturday,17,1,0,0,0
SESS102118,2025-03-31 16:58:00,Monday,16,1,0,0,0
SESS102119,2025-03-09 22:48:00,Sunday,22,1,0,0,0
SESS102120,2025-06-10 05:55:00,Tuesday,5,1,0,0,0
SESS102121,2025-01-15 19:35:00,Wednesday,19,1,0,0,0
SESS102122,2025-06-24 01:54:00,Tuesday,1,0,0,0,0
SESS102123,2025-05-18 06:27:00,Sunday,6,1,0,0,0
SESS102124,2025-05-14 00:10:00,Wednesday,0,0,0,0,0
SESS102125,2025-04-30 23:08:00,Wednesday,23,0,0,0,0
SESS102126,2025-03-14 00:05:00,Friday,0,0,0,0,0
SESS102127,2025-05-20 01:21:00,Tuesday,1,1,1,1,1
SESS102128,2025-03-06 16:07:00,Thursday,16,1,0,0,0
SESS102129,2025-03-09 21:28:00,Sunday,21,1,1,1,0
SESS102130,2025-05-03 22:26:00,Saturday,22,1,0,0,0
SESS102131,2025-03-13 02:04:00,Thursday,2,1,1,0,0
SESS102132,2025-03-09 07:08:00,Sunday,7,1,1,0,0
SESS102133,2025-06-17 17:14:00,Tuesday,17,1,1,0,0
SESS102134,2025-04-24 02:02:00,Thursday,2,1,1,0,0
SESS102135,2025-03-09 00:01:00,Sunday,0,1,0,0,0
SESS102136,2025-04-01 17:38:00,Tuesday,17,1,1,1,1
SESS102137,2025-01-20 23:13:00,Monday,23,1,0,0,0
SESS102138,2025-06-25 05:04:00,Wednesday,5,1,0,0,0
SESS102139,2025-02-06 16:20:00,Thursday,16,1,1,0,0
SESS102140,2025-06-17 03:30:00,Tuesday,3,0,0,0,0
SESS102141,2025-03-17 16:10:00,Monday,16,1,1,1,1
SESS102142,2025-01-28 22:51:00,Tuesday,22,1,0,0,0
SESS102143,2025-05-12 03:13:00,Monday,3,1,0,0,0
SESS102144,2025-06-18 20:24:00,Wednesday,20,1,0,0,0
SESS102145,2025-01-20 23:36:00,Monday,23,1,0,0,0
SESS102146,2025-05-22 05:34:00,Thursday,5,1,0,0,0
SESS102147,2025-05-16 17:38:00,Friday,17,1,0,0,0
SESS102148,2025-04-24 02:17:00,Thursday,2,1,0,0,0
SESS102149,2025-03-05 02:15:00,Wednesday,2,1,0,0,0
SESS102150,2025-03-02 06:20:00,Sunday,6,1,1,1,1
SESS102151,2025-04-16 03:05:00,Wednesday,3,1,0,0,0
SESS102152,2025-04-04 07:38:00,Friday,7,1,0,0,0
SESS102153,2025-02-28 20:59:00,Friday,20,1,0,0,0
SESS102154,2025-04-15 20:38:00,Tuesday,20,1,1,1,1
SESS102155,2025-04-18 20:36:00,Friday,20,1,0,0,0
SESS102156,2025-02-20 21:56:00,Thursday,21,1,1,1,1
SESS102157,2025-05-01 19:08:00,Thursday,19,1,0,0,0
SESS102158,2025-01-07 21:04:00,Tuesday,21,1,0,0,0
SESS102159,2025-04-11 05:22:00,Friday,5,1,0,0,0
SESS102160,2025-03-04 01:07:00,Tuesday,1,1,0,0,0
SESS102161,2025-03-28 19:46:00,Friday,19,1,0,0,0
SESS102162,2025-04-02 06:58:00,Wednesday,6,1,0,0,0
SESS102163,2025-04-23 01:48:00,Wednesday,1,1,1,1,0
SESS102164,2025-05-11 18:09:00,Sunday,18,1,0,0,0
SESS102165,2025-04-06 06:24:00,Sunday,6,1,1,0,0
SESS102166,2025-03-13 19:14:00,Thursday,19,1,1,1,0
SESS102167,2025-05-30 05:18:00,Friday,5,1,1,1,1
SESS102168,2025-02-24 05:33:00,Monday,5,1,0,0,0
SESS102169,2025-03-22 19:22:00,Saturday,19,1,1,1,1
SESS102170,2025-02-14 01:58:00,Friday,1,1,0,0,0
SESS102171,2025-01-28 23:42:00,Tuesday,23,1,1,1,1
SESS102172,2025-02-13 16:38:00,Thursday,16,0,0,0,0
SESS102173,2025-05-19 22:00:00,Monday,22,1,0,0,0
SESS102174,2025-04-05 22:18:00,Saturday,22,1,0,0,0
SESS102175,2025-04-24 20:53:00,Thursday,20,1,0,0,0
SESS102176,2025-06-30 19:28:00,Monday,19,1,0,0,0
SESS102177,2025-01-23 20:17:00,Thursday,20,1,1,1,1
SESS102178,2025-02-26 18:20:00,Wednesday,18,1,1,1,1
SESS102179,2025-06-22 18:45:00,Sunday,18,1,0,0,0
SESS102180,2025-01-11 05:06:00,Saturday,5,1,0,0,0
SESS102181,2025-03-23 22:53:00,Sunday,22,1,0,0,0
SESS102182,2025-06-10 17:40:00,Tuesday,17,1,1,1,0
SESS102183,2025-02-26 22:16:00,Wednesday,22,1,0,0,0
SESS102184,2025-02-18 07:18:00,Tuesday,7,1,0,0,0
SESS102185,2025-01-23 22:00:00,Thursday,22,1,0,0,0
SESS102186,2025-06-06 22:45:00,Friday,22,1,1,1,1
SESS102187,2025-05-30 23:40:00,Friday,23,1,0,0,0
SESS102188,2025-02-17 01:53:00,Monday,1,1,1,1,0
SESS102189,2025-04-12 03:34:00,Saturday,3,1,1,1,0
SESS102190,2025-03-16 05:28:00,Sunday,5,1,0,0,0
SESS102191,2025-01-30 21:29:00,Thursday,21,1,0,0,0
SESS102192,2025-03-31 04:45:00,Monday,4,1,0,0,0
SESS102193,2025-05-07 05:43:00,Wednesday,5,1,1,1,0
SESS102194,2025-04-15 17:35:00,Tuesday,17,1,1,1,1
SESS102195,2025-04-25 05:25:00,Friday,5,1,1,1,1
SESS102196,2025-06-12 17:19:00,Thursday,17,1,1,0,0
SESS102197,2025-05-18 22:49:00,Sunday,22,1,0,0,0
SESS102198,2025-06-08 02:08:00,Sunday,2,1,1,0,0
SESS102199,2025-04-08 18:49:00,Tuesday,18,1,0,0,0
SESS102200,2025-05-22 18:41:00,Thursday,18,1,1,1,0
SESS102201,2025-05-19 04:55:00,Monday,4,1,1,1,1
SESS102202,2025-04-16 22:35:00,Wednesday,22,1,0,0,0
SESS102203,2025-01-10 16:48:00,Friday,16,1,1,1,1
SESS102204,2025-02-11 01:19:00,Tuesday,1,1,0,0,0
SESS102205,2025-06-26 23:02:00,Thursday,23,1,1,0,0
SESS102206,2025-06-18 04:08:00,Wednesday,4,1,0,0,0
SESS102207,2025-01-22 18:04:00,Wednesday,18,1,0,0,0
SESS102208,2025-04-17 16:00:00,Thursday,16,1,0,0,0
SESS102209,2025-02-08 19:47:00,Saturday,19,1,1,0,0
SESS102210,2025-03-22 02:27:00,Saturday,2,1,1,1,1
SESS102211,2025-03-10 07:24:00,Monday,7,1,1,0,0
SESS102212,2025-05-25 00:30:00,Sunday,0,1,0,0,0
SESS102213,2025-05-10 23:24:00,Saturday,23,1,0,0,0
SESS102214,2025-04-12 03:48:00,Saturday,3,1,1,1,0
SESS102215,2025-04-12 23:28:00,Saturday,23,1,0,0,0
SESS102216,2025-06-15 01:21:00,Sunday,1,1,0,0,0
SESS102217,2025-01-22 19:35:00,Wednesday,19,1,0,0,0
SESS102218,2025-05-06 23:05:00,Tuesday,23,1,0,0,0
SESS102219,2025-05-02 23:03:00,Friday,23,1,1,1,1
SESS102220,2025-02-08 17:20:00,Saturday,17,1,0,0,0
SESS102221,2025-01-03 00:44:00,Friday,0,1,0,0,0
SESS102222,2025-05-07 07:20:00,Wednesday,7,0,0,0,0
SESS102223,2025-03-03 02:29:00,Monday,2,1,0,0,0
SESS102224,2025-01-21 19:27:00,Tuesday,19,1,1,0,0
SESS102225,2025-02-11 19:10:00,Tuesday,19,1,0,0,0
SESS102226,2025-01-30 17:56:00,Thursday,17,1,1,0,0
SESS102227,2025-05-05 20:47:00,Monday,20,1,0,0,0
SESS102228,2025-01-04 01:07:00,Saturday,1,1,1,0,0
SESS102229,2025-06-24 00:33:00,Tuesday,0,1,0,0,0
SESS102230,2025-05-25 21:09:00,Sunday,21,1,0,0,0
SESS102231,2025-06-08 03:33:00,Sunday,3,1,0,0,0
SESS102232,2025-02-24 02:59:00,Monday,2,1,0,0,0
SESS102233,2025-02-04 21:33:00,Tuesday,21,1,0,0,0
SESS102234,2025-03-24 05:11:00,Monday,5,1,1,0,0
SESS102235,2025-03-21 22:12:00,Friday,22,1,0,0,0
SESS102236,2025-03-26 19:03:00,Wednesday,19,1,0,0,0
SESS102237,2025-01-19 03:40:00,Sunday,3,1,1,1,0
SESS102238,2025-03-13 01:52:00,Thursday,1,0,0,0,0
SESS102239,2025-04-21 01:23:00,Monday,1,1,0,0,0
SESS102240,2025-03-07 22:04:00,Friday,22,1,1,1,1
SESS102241,2025-05-25 19:08:00,Sunday,19,1,0,0,0
SESS102242,2025-04-10 02:36:00,Thursday,2,1,0,0,0
SESS102243,2025-03-13 07:13:00,Thursday,7,1,0,0,0
SESS102244,2025-02-25 18:59:00,Tuesday,18,1,1,1,0
SESS102245,2025-03-24 18:57:00,Monday,18,1,1,0,0
SESS102246,2025-04-20 07:20:00,Sunday,7,1,0,0,0
SESS102247,2025-03-04 04:24:00,Tuesday,4,1,0,0,0
SESS102248,2025-04-02 01:53:00,Wednesday,1,1,0,0,0
SESS102249,2025-06-04 22:10:00,Wednesday,22,1,0,0,0
SESS102250,2025-02-07 05:35:00,Friday,5,1,0,0,0
SESS102251,2025-03-06 19:35:00,Thursday,19,1,0,0,0
SESS102252,2025-02-15 16:55:00,Saturday,16,1,0,0,0
SESS102253,2025-06-22 03:46:00,Sunday,3,1,0,0,0
SESS102254,2025-02-19 04:23:00,Wednesday,4,1,0,0,0
SESS102255,2025-01-03 22:28:00,Friday,22,1,1,1,1
SESS102256,2025-04-06 00:32:00,Sunday,0,0,0,0,0
SESS102257,2025-06-06 00:02:00,Friday,0,1,0,0,0
SESS102258,2025-04-12 17:44:00,Saturday,17,1,1,1,1
SESS102259,2025-01-09 07:38:00,Thursday,7,1,0,0,0
SESS102260,2025-05-02 19:02:00,Friday,19,1,0,0,0
SESS102261,2025-02-09 21:55:00,Sunday,21,1,1,0,0
SESS102262,2025-01-31 17:28:00,Friday,17,1,1,1,1
SESS102263,2025-02-19 16:21:00,Wednesday,16,1,0,0,0
SESS102264,2025-03-23 21:57:00,Sunday,21,1,0,0,0
SESS102265,2025-04-04 16:42:00,Friday,16,1,0,0,0
SESS102266,2025-06-21 17:04:00,Saturday,17,1,0,0,0
SESS102267,2025-02-08 00:05:00,Saturday,0,1,1,1,1
SESS102268,2025-04-15 21:40:00,Tuesday,21,1,0,0,0
SESS102269,2025-01-02 01:17:00,Thursday,1,1,1,1,0
SESS102270,2025-01-24 06:05:00,Friday,6,1,1,0,0
SESS102271,2025-02-18 02:37:00,Tuesday,2,1,1,1,1
SESS102272,2025-06-14 03:29:00,Saturday,3,1,0,0,0
SESS102273,2025-03-06 01:53:00,Thursday,1,1,0,0,0
SESS102274,2025-02-18 20:19:00,Tuesday,20,1,0,0,0
SESS102275,2025-02-16 00:08:00,Sunday,0,1,0,0,0
SESS102276,2025-02-19 00:56:00,Wednesday,0,1,0,0,0
SESS102277,2025-03-09 06:16:00,Sunday,6,1,1,1,1
SESS102278,2025-05-15 06:53:00,Thursday,6,1,0,0,0
SESS102279,2025-01-11 04:09:00,Saturday,4,1,1,0,0
SESS102280,2025-03-31 01:13:00,Monday,1,1,0,0,0
SESS102281,2025-05-23 00:05:00,Friday,0,1,1,1,1
SESS102282,2025-01-30 21:30:00,Thursday,21,1,0,0,0
SESS102283,2025-04-07 04:42:00,Monday,4,1,1,0,0
SESS102284,2025-06-12 03:55:00,Thursday,3,0,0,0,0
SESS102285,2025-02-11 05:30:00,Tuesday,5,1,0,0,0
SESS102286,2025-01-26 21:58:00,Sunday,21,1,1,1,1
SESS102287,2025-04-24 06:37:00,Thursday,6,1,0,0,0
SESS102288,2025-04-14 07:53:00,Monday,7,1,0,0,0
SESS102289,2025-06-04 02:30:00,Wednesday,2,1,1,0,0
SESS102290,2025-03-01 19:26:00,Saturday,19,1,1,1,1
SESS102291,2025-02-11 21:59:00,Tuesday,21,1,0,0,0
SESS102292,2025-06-28 22:36:00,Saturday,22,1,1,1,1
SESS102293,2025-01-25 01:50:00,Saturday,1,1,0,0,0
SESS102294,2025-04-29 04:10:00,Tuesday,4,1,0,0,0
SESS102295,2025-02-21 21:19:00,Friday,21,1,1,0,0
SESS102296,2025-04-22 18:46:00,Tuesday,18,1,0,0,0
SESS102297,2025-04-06 16:30:00,Sunday,16,1,1,1,1
SESS102298,2025-02-25 07:42:00,Tuesday,7,1,0,0,0
SESS102299,2025-03-04 19:24:00,Tuesday,19,1,0,0,0
SESS102300,2025-02-05 04:49:00,Wednesday,4,1,1,0,0
SESS102301,2025-04-20 04:34:00,Sunday,4,1,0,0,0
SESS102302,2025-05-31 16:14:00,Saturday,16,1,1,1,1
SESS102303,2025-05-09 16:39:00,Friday,16,1,0,0,0
SESS102304,2025-01-20 23:08:00,Monday,23,1,1,1,1
SESS102305,2025-04-09 21:27:00,Wednesday,21,1,1,1,1
SESS102306,2025-03-09 05:11:00,Sunday,5,1,0,0,0
SESS102307,2025-01-29 06:51:00,Wednesday,6,1,0,0,0
SESS102308,2025-01-27 04:51:00,Monday,4,1,1,1,1
SESS102309,2025-06-26 06:00:00,Thursday,6,1,0,0,0
SESS102310,2025-04-14 05:49:00,Monday,5,1,0,0,0
SESS102311,2025-06-12 19:38:00,Thursday,19,1,0,0,0
SESS102312,2025-05-10 03:49:00,Saturday,3,1,1,1,1
SESS102313,2025-02-16 05:34:00,Sunday,5,1,0,0,0
SESS102314,2025-01-21 20:00:00,Tuesday,20,1,0,0,0
SESS102315,2025-06-02 00:12:00,Monday,0,1,0,0,0
SESS102316,2025-04-28 05:03:00,Monday,5,1,1,0,0
SESS102317,2025-04-29 03:03:00,Tuesday,3,0,0,0,0
SESS102318,2025-06-26 03:16:00,Thursday,3,1,0,0,0
SESS102319,2025-01-08 00:11:00,Wednesday,0,1,0,0,0
SESS102320,2025-04-26 02:19:00,Saturday,2,1,0,0,0
SESS102321,2025-04-02 17:34:00,Wednesday,17,1,1,1,1
SESS102322,2025-02-08 07:27:00,Saturday,7,1,1,1,1
SESS102323,2025-05-16 06:02:00,Friday,6,1,1,1,0
SESS102324,2025-06-13 19:24:00,Friday,19,1,0,0,0
SESS102325,2025-03-29 01:27:00,Saturday,1,1,1,0,0
SESS102326,2025-06-17 18:53:00,Tuesday,18,1,0,0,0
SESS102327,2025-02-20 00:19:00,Thursday,0,1,0,0,0
SESS102328,2025-03-04 17:23:00,Tuesday,17,1,1,0,0
SESS102329,2025-03-12 21:17:00,Wednesday,21,1,1,1,1
SESS102330,2025-03-15 00:00:00,Saturday,0,1,1,1,1
SESS102331,2025-03-11 06:38:00,Tuesday,6,1,0,0,0
SESS102332,2025-01-25 23:14:00,Saturday,23,1,1,1,1
SESS102333,2025-06-06 06:37:00,Friday,6,1,0,0,0
SESS102334,2025-05-20 04:30:00,Tuesday,4,0,0,0,0
SESS102335,2025-01-05 02:21:00,Sunday,2,1,0,0,0
SESS102336,2025-02-09 06:54:00,Sunday,6,1,1,0,0
SESS102337,2025-06-23 04:16:00,Monday,4,1,0,0,0
SESS102338,2025-05-27 18:40:00,Tuesday,18,1,0,0,0
SESS102339,2025-01-22 22:47:00,Wednesday,22,1,1,1,1
SESS102340,2025-06-23 06:01:00,Monday,6,1,0,0,0
SESS102341,2025-06-10 03:36:00,Tuesday,3,1,0,0,0
SESS102342,2025-01-07 01:35:00,Tuesday,1,1,0,0,0
SESS102343,2025-04-07 20:24:00,Monday,20,1,0,0,0
SESS102344,2025-01-26 04:13:00,Sunday,4,1,1,1,0
SESS102345,2025-04-14 05:22:00,Monday,5,1,0,0,0
SESS102346,2025-06-04 00:20:00,Wednesday,0,1,0,0,0
SESS102347,2025-06-21 02:32:00,Saturday,2,1,1,0,0
SESS102348,2025-05-08 06:18:00,Thursday,6,1,0,0,0
SESS102349,2025-02-16 04:18:00,Sunday,4,1,0,0,0
SESS102350,2025-04-29 21:43:00,Tuesday,21,1,1,1,0
SESS102351,2025-04-16 22:40:00,Wednesday,22,1,1,1,1
SESS102352,2025-01-22 05:01:00,Wednesday,5,1,1,1,1
SESS102353,2025-01-25 03:01:00,Saturday,3,1,0,0,0
SESS102354,2025-06-18 04:35:00,Wednesday,4,1,1,0,0
SESS102355,2025-04-29 03:46:00,Tuesday,3,0,0,0,0
SESS102356,2025-02-15 07:59:00,Saturday,7,1,1,1,1
SESS102357,2025-01-08 22:36:00,Wednesday,22,1,1,1,0
SESS102358,2025-02-16 06:32:00,Sunday,6,1,0,0,0
SESS102359,2025-03-26 21:15:00,Wednesday,21,1,0,0,0
SESS102360,2025-01-02 17:43:00,Thursday,17,1,0,0,0
SESS102361,2025-05-02 04:04:00,Friday,4,1,0,0,0
SESS102362,2025-05-18 19:45:00,Sunday,19,1,0,0,0
SESS102363,2025-05-17 16:28:00,Saturday,16,1,0,0,0
SESS102364,2025-03-17 04:53:00,Monday,4,1,0,0,0
SESS102365,2025-04-05 04:45:00,Saturday,4,1,0,0,0
SESS102366,2025-04-24 05:50:00,Thursday,5,1,1,1,0
